代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
851880,海通鑫逸债券C,HTXYZQC,2021-11-01,1.0456,1.60,0.16,0.32,0.69,,,,,,,0.76,2021-09-07,1,0.298738,,0.00%,,,,
851860,海通鑫逸债券A,HTXYZQA,2021-11-01,1.0459,1.6003,0.16,0.33,0.73,,,,,,,0.79,2021-09-07,1,0.318011,0.80%,0.08%,1,0.08%,1,
851836,海通安裕中短债C,HTAYZDZC,2021-11-01,1.0411,1.6244,0.03,0.04,0.23,,,,,,,0.23,2021-09-30,1,0.096274,,0.00%,,,,
851830,海通安裕中短债A,HTAYZDZA,2021-11-01,1.0412,1.6245,0.04,0.04,0.24,,,,,,,0.24,2021-09-30,1,0.096274,0.30%,0.03%,1,0.03%,1,
850699,海通红利优选一年持有混合C,HTHLYXYNCYHHC,2021-11-01,0.8838,0.8838,-0.25,0.19,3.71,0,,,,,,2.06,2021-07-27,1,1.454965,,0.00%,,,,
850688,海通红利优选一年持有混合A,HTHLYXYNCYHHA,2021-11-01,0.8845,0.8845,-0.24,0.20,3.75,0.08,,,,,,2.14,2021-07-27,1,1.512702,1.50%,0.15%,1,0.15%,1,
850599,海通核心优势一年持有混合C,HTHXYSYNCYHHC,2021-11-01,0.9972,1.41,-0.51,-0.48,1.87,-6.22,-17.50,-7.94,,,-16.22,-0.28,2020-04-08,1,-10.4749,,0.00%,,,,
850588,海通核心优势一年持有混合A,HTHXYSYNCYHHA,2021-11-01,1.0046,1.4203,-0.51,-0.47,1.92,-6.09,-17.29,-7.47,,,-15.86,0.46,2020-04-08,1,-10.0232,1.50%,0.15%,1,0.15%,1,
850099,海通量化价值精选一年持有混合C,HTLHJZJXYNCYHHC,2021-11-01,1.1996,1.1996,-0.46,-1.84,-0.21,1.64,0.66,,,,,-4.51,2021-02-24,1,-3.191913,,0.00%,,,,
850088,海通量化价值精选一年持有混合A,HTLHJZJXYNCYHHA,2021-11-01,1.2029,1.2029,-0.46,-1.84,-0.17,1.78,0.91,,,,,-4.25,2021-02-24,1,-2.945156,1.20%,0.12%,1,0.12%,1,
850003,海通海升六个月持有债券A,HTHSLGYCYZQA,2021-11-01,1.1319,1.5189,0.21,0.29,0.22,1.24,2.76,,,,,2.07,2021-01-14,1,1.533051,0.30%,0.03%,1,0.03%,1,
770001,德邦优化混合,DBYHHH,2021-11-01,1.9017,2.8417,-0.91,-0.33,3.38,-0.14,23.58,34.64,87.80,152.21,24.26,266.71,2012-09-25,1,29.6768,1.50%,0.15%,1,0.15%,1,139.24
762001,国金国鑫发起A,GJGXFQA,2021-11-01,1.8848,3.4115,-0.21,1.36,5.97,1.32,-0.39,9.24,50.51,103.39,1.69,393.96,2012-08-28,1,4.6855,1.50%,0.15%,1,0.15%,1,63.08
750005,安信平稳增长混合发起A,AXPWZZHHFQA,2021-11-01,1.3631,1.8431,-0.95,-3.75,-2.45,2.60,-5.41,-0.11,6.36,17.31,-1.52,95.09,2012-12-18,1,2.6131,1.50%,0.15%,1,0.15%,1,24.66
750003,安信目标收益债券C,AXMBSYZQC,2021-11-01,1.1890,1.5570,0.08,0.08,0,1.36,4.48,9.48,13.96,19.90,9.28,67.09,2012-09-25,1,9.6030,0.00%,0.00%,,0.00%,0,25.73
750002,安信目标收益债券A,AXMBSYZQA,2021-11-01,1.2090,1.6060,0.08,0.08,0,1.43,4.68,9.91,14.88,21.35,9.61,73.66,2012-09-25,1,10.0274,0.80%,0.08%,1,0.08%,1,28.36
750001,安信灵活配置混合,AXLHPZHH,2021-11-01,2.7730,3.3630,0.14,-1.46,-1.14,-1.21,4.05,32.36,115.13,213.33,16.46,347.01,2012-06-20,1,34.9161,1.50%,0.15%,1,0.15%,1,161.83
740101,长安沪深300非周期,CAHS300FZQ,2021-11-01,1.62,2.1240,-0.67,-1.22,0.37,-0.06,-3.80,5.61,44.13,89.92,-5.37,148.66,2012-06-25,1,5.6995,1.50%,0.15%,1,0.15%,1,72.92
740001,长安宏观策略混合,CAHGCLHH,2021-11-01,1.4660,2.2860,-0.68,2.09,3.90,-4.68,8.03,14.17,33.64,41.23,2.81,139.93,2012-03-09,1,10.3257,1.50%,0.15%,1,0.15%,1,3.60
730002,方正富邦红利精选混合A,FZFBHLJXHHA,2021-11-01,1.9931,2.2631,-0.14,-2.90,1.16,8.23,-0.87,22.85,82.79,93.50,5.80,152.64,2012-11-20,1,26.4966,1.50%,0.15%,1,0.15%,1,98.93
730001,方正富邦创新动力混合A,FZFBCXDLHHA,2021-11-01,1.1294,1.8794,-1.89,-2.39,0.53,-13.60,-13.05,-23.69,-7.33,19.01,-27.18,74.91,2011-12-26,1,-29.7981,1.50%,0.15%,1,0.15%,1,-14.76
720003,财通收益增强债券A,CTSYZQZQA,2021-11-01,1.4030,1.7520,-0.07,0.33,-0.80,-1.07,20.29,27.37,46.60,51.06,15.45,85.07,2012-12-20,1,25.8147,0.80%,0.08%,1,0.08%,1,44.92
720002,财通可转债债券A,CTKZZZQA,2021-11-01,1.1117,1.4714,-0.08,0.37,-0.29,-6.25,1.02,8.51,22.65,27.16,2.79,54.32,2012-07-13,1,6.6767,0.80%,0.08%,1,0.08%,1,21.60
720001,财通价值动量混合,CTJZDLHH,2021-11-01,4.9660,5.4370,0.89,-1.13,0.53,10.58,26.98,48.64,109.80,253.70,34.36,557.96,2011-12-01,1,36.1929,1.50%,0.15%,1,0.15%,1,198.69
710302,富安达增强收益债券C,FADZQSYZQC,2021-11-01,1.4132,1.4332,0.84,0.30,2.77,1.60,2.11,1.95,27.11,50.04,1.02,44.09,2012-07-25,1,-2.7544,0.00%,0.00%,,0.00%,0,14.99
710301,富安达增强收益债券A,FADZQSYZQA,2021-11-01,1.4729,1.4929,0.84,0.31,2.81,1.71,2.61,2.67,28.57,52.32,1.66,50.17,2012-07-25,1,-2.0770,0.80%,0.08%,1,0.08%,1,17.69
710002,富安达策略精选混合,FADCLJXHH,2021-11-01,3.4416,3.4816,-0.19,0.58,2.26,-5.41,-5.62,-0.81,31.59,61.02,-10.38,256.68,2012-04-25,1,-4.6032,1.50%,0.15%,1,0.15%,1,66.49
710001,富安达优势成长混合,FADYSCZHH,2021-11-01,3.4461,3.4461,0.42,-0.51,-1.47,-4.15,10.16,23.53,57.01,116.02,13.92,244.61,2011-09-21,1,19.9013,1.50%,0.15%,1,0.15%,1,88.45
700006,平安添利债券C,PATLZQC,2021-11-01,1.1792,1.6022,0.11,0.28,0.35,1.22,4.03,5.32,8.61,13.63,5,64.11,2012-11-27,1,5.2466,,0.00%,,,,18.32
700005,平安添利债券A,PATLZQA,2021-11-01,1.2249,1.6619,0.11,0.29,0.39,1.32,4.25,5.75,9.48,15.06,5.36,70.59,2012-11-27,1,5.6629,0.80%,0.08%,1,0.08%,1,20.90
700004,平安灵活配置混合,PALHPZHH,2021-11-01,1.7918,2.2345,0.52,2.11,2.18,4.81,-5.08,1.39,40.54,76.25,-4.76,123.44,2012-09-11,1,-3.3645,1.50%,0.15%,1,0.15%,1,74.81
700003,平安策略先锋混合,PACLXFHH,2021-11-01,6.4030,6.5030,1.01,4.39,11.86,11.92,76.49,101.42,223.38,393.30,71.52,600.60,2012-05-29,1,82.9406,1.50%,0.15%,1,0.15%,1,268.20
700002,平安深证300指数增强,PASZ300ZSZQ,2021-11-01,2.9810,3.0610,0.47,0.07,1.98,3.15,7.85,23.39,80.12,146.36,10,221.12,2011-12-20,1,19.3994,1.20%,0.12%,1,0.12%,1,91.09
700001,平安行业先锋混合,PAHYXFHH,2021-11-01,2.0480,2.3280,0.49,-2.10,-0.58,4.28,-6.23,4.70,57.78,114,-4.21,162.21,2011-09-20,1,6.6632,1.50%,0.15%,1,0.15%,1,62.54
690202,民生增强收益债券C,MSZQSYZQC,2021-11-01,1.5850,2.2550,-0.25,-0.31,-0.19,-1.49,2.79,5.25,14.36,32.88,2.46,151.81,2009-07-21,1,4.4342,0.00%,0.00%,,0.00%,0,17.85
690012,民生加银丰鑫债券,MSJYFXZQ,2021-11-01,1.0077,1.0427,0.02,0.05,0.19,0.55,1.56,3.48,,,2.77,4.29,2013-02-07,1,3.5455,0.80%,0.08%,1,0.08%,1,
690011,民生加银积极成长混合发起式,MSJYJJCZHHFQS,2021-11-01,3.5650,3.5650,-1.03,-0.53,5.98,0.20,31.31,44.51,123.93,204.96,21.38,256.50,2013-01-31,1,38.0591,1.50%,0.15%,1,0.15%,1,175.08
690009,民生加银红利回报混合,MSJYHLHBHH,2021-11-01,3.5840,3.8820,-1.29,0.06,0.70,-0.03,0.50,18.87,72.47,122.06,3.17,348.69,2012-08-09,1,17.5173,1.50%,0.15%,1,0.15%,1,103.64
690008,民生中证内地资源主题指数A,MSZZNDZYZTZSA,2021-11-01,1.0570,1.0570,-1.12,-6.13,-4.52,0.28,24.35,70.21,80.38,71.04,39.26,5.70,2012-03-08,1,76.1830,1.20%,0.12%,1,0.12%,1,51.43
690007,民生加银景气行业混合A,MSJYJQHYHHA,2021-11-01,5.2430,5.2430,-1.67,-0.08,0.31,-1.47,-3.51,10.73,68.48,154.02,-3.02,424.30,2011-11-22,1,9.8908,1.50%,0.15%,1,0.15%,1,172.93
690005,民生加银内需增长混合,MSJYNXZZHH,2021-11-01,2.5320,3.3230,-0.55,-3.84,-1.86,-2.91,-10.31,1.67,67.82,163.53,-9.83,260.51,2011-01-28,1,0.6979,1.50%,0.15%,1,0.15%,1,163.92
690004,民生加银稳健成长混合,MSJYWJCZHH,2021-11-01,3.99,3.99,-1.72,-0.10,7.14,4.89,14.99,36.64,122.41,176.51,13.22,299,2010-06-29,1,36.4499,1.50%,0.15%,1,0.15%,1,204.81
690003,民生加银精选混合,MSJYJXHH,2021-11-01,1.0140,1.0140,-0.10,0.20,4.86,5.74,1.40,4,13.80,-2.03,-1.55,1.40,2010-02-03,1,-3.4585,1.50%,0.15%,1,0.15%,1,-12.66
690002,民生增强收益债券A,MSZQSYZQA,2021-11-01,1.6130,2.3380,-0.25,-0.31,-0.19,-1.35,3,5.70,15.30,34.35,2.80,162.93,2009-07-21,1,4.8303,0.80%,0.08%,1,0.08%,1,19.54
690001,民生加银品牌蓝筹混合,MSJYPPLCHH,2021-11-01,3.1585,3.7785,-1.97,-1.18,4.36,0.36,-0.60,17.24,76.98,140.05,2.28,334.53,2009-03-27,1,13.5246,1.50%,0.15%,1,0.15%,1,142.80
688888,浙商聚潮产业成长混合A,ZSJCCYCZHHA,2021-11-01,1.8740,2.4750,0.32,-3.75,-2.29,9.21,12.76,41.16,94.62,140.58,22.08,181.89,2011-05-17,1,38.7804,1.50%,0.15%,1,0.15%,1,73.15
686869,浙商聚盈纯债C,ZSJYCZC,2021-11-01,1.0374,1.3690,0.03,0.11,0.14,0.43,1.75,3.43,6.22,10.84,2.76,41.44,2012-09-18,1,3.4243,0.00%,0.00%,,0.00%,0,19.79
686868,浙商聚盈纯债A,ZSJYCZA,2021-11-01,1.0386,1.3994,0.04,0.12,0.16,0.48,1.86,3.65,6.66,11.44,2.93,45.30,2012-09-18,1,3.6247,0.80%,0.08%,1,0.08%,1,20.98
675163,西部利得汇盈债券C,XBLDHYZQC,2021-11-01,1.1184,1.1633,0.05,0.34,0.54,1.43,3.32,4.98,10.38,14.05,4.65,16.65,2018-03-26,1,4.7024,,0.00%,,,,
675161,西部利得汇盈债券A,XBLDHYZQA,2021-11-01,1.1271,1.1671,0.05,0.34,0.54,1.46,3.37,5.06,10.68,14.41,4.73,17.12,2018-03-26,1,4.8010,0.50%,0.05%,1,0.05%,1,
675123,西部汇逸债券C,XBHYZQC,2021-11-01,1.1633,1.1713,0.07,0.19,0.28,0.55,1.49,1.35,3.26,8.06,1.45,17.13,2017-02-04,1,1.1966,,0.00%,,,,
675121,西部汇逸债券A,XBHYZQA,2021-11-01,1.0094,1.1039,0.06,0.19,0.28,0.58,1.54,1.45,3.36,7.80,1.53,10.81,2017-02-04,1,1.2990,0.80%,0.08%,1,0.08%,1,
675113,西部利得汇享债券C,XBLDHXZQC,2021-11-01,1.1499,1.3108,0.12,0.24,0.24,1.05,3.57,5.26,12.24,22.78,5.44,33,2017-03-10,1,5.3207,0.00%,0.00%,,0.00%,0,
675111,西部利得汇享债券A,XBLDHXZQA,2021-11-01,1.1545,1.3209,0.13,0.25,0.25,1.09,3.62,5.37,12.47,23.40,5.52,34.11,2017-03-10,1,5.4242,0.50%,0.05%,1,0.05%,1,
675100,西部利得得尊纯债A,XBLDDZCZA,2021-11-01,1.1265,1.2465,0.12,0.26,0.21,0.99,3.33,4.61,10.95,17.70,4.69,24.77,2017-03-01,1,4.6086,0.50%,0.05%,1,0.05%,1,
675093,西部利得祥逸债券C,XBLDXYZQC,2021-11-01,1.0643,1.1083,0.12,0.27,0.57,1.36,2.37,4.20,7.28,8.22,3.26,11.07,2017-03-10,1,3.9730,,0.00%,,,,
675091,西部利得祥逸债券A,XBLDXYZQA,2021-11-01,1.0553,1.1553,0.12,0.29,0.57,1.39,2.45,4.24,5.66,5.27,3.30,15.90,2017-03-10,1,4.0000,0.60%,0.06%,1,0.06%,1,
675083,西部利得祥盈债券C,XBLDXYZQC,2021-11-01,1.3977,1.3977,0.21,0.12,-0.65,-1.18,5.98,10.07,21.70,34.51,5.49,39.77,2016-11-17,1,9.3797,,0.00%,,,,
675081,西部利得祥盈债券A,XBLDXYZQA,2021-11-01,1.4484,1.4484,0.21,0.12,-0.63,-1.15,6.04,10.19,21.95,35.76,5.59,44.84,2016-11-17,1,9.4876,0.60%,0.06%,1,0.06%,1,
675053,西部利得合赢债券C,XBLDHYZQC,2021-11-01,1.0942,1.1355,0.06,0.13,0.09,0.44,1.70,3.85,6.40,5.06,2.90,14,2016-09-09,1,3.7910,,0.00%,,,,13.85
675051,西部利得合赢债券A,XBLDHYZQA,2021-11-01,1.0817,1.1617,0.06,0.13,0.09,0.45,1.72,3.90,6.53,6.81,2.93,16.18,2016-09-09,1,3.8393,0.80%,0.08%,1,0.08%,1,15.98
675043,西部利得合享C,XBLDHXC,2021-11-01,1.1127,1.3497,0.08,0.18,0.19,0.59,2.13,4.10,8.17,12.33,3.30,37.69,2016-08-25,1,4.0983,,0.00%,,,,37.21
675041,西部利得合享A,XBLDHXA,2021-11-01,1.0453,1.2157,0.09,0.19,0.20,0.61,2.15,4.16,8.28,12.49,3.35,23.11,2016-08-25,1,4.1542,0.80%,0.08%,1,0.08%,1,22.68
675013,西部利得稳健双利债券C,XBLDWJSLZQC,2021-11-01,1.6180,1.7430,0.12,0.37,0.81,2.86,13.31,24.46,48.99,61.27,16.07,82.10,2012-06-26,1,20.8114,0.00%,0.00%,,0.00%,0,66.91
675011,西部利得稳健双利债券A,XBLDWJSLZQA,2021-11-01,1.6430,1.7980,0.12,0.37,0.80,2.94,13.47,24.94,50.18,63.28,16.44,89.89,2012-06-26,1,21.2481,0.80%,0.08%,1,0.08%,1,70.92
673143,西部利得景程混合C,XBLDJCHHC,2021-11-01,1.3633,1.3633,-0.75,1.59,5.40,3.63,19.20,21.33,21.56,34.50,16.22,36.33,2018-06-20,1,14.5442,,0.00%,,,,
673141,西部利得景程混合A,XBLDJCHHA,2021-11-01,1.3667,1.3667,-0.75,1.60,5.41,3.66,19.25,21.45,21.80,34.70,16.31,36.67,2018-06-20,1,14.6617,0.80%,0.08%,1,0.08%,1,
673120,西部利得新富混合,XBLDXFHH,2021-11-01,1.9120,1.9120,-1.19,-0.52,-0.98,0.95,-7.14,15.32,66.41,90.25,0.05,91.20,2017-06-16,1,17.7215,1.20%,0.12%,1,0.12%,1,
673110,西部利得新润混合,XBLDXRHH,2021-11-01,1.6860,1.7760,1.69,1.02,1.81,5.57,-0.12,3.69,42.01,93.53,0.66,81.34,2017-08-25,1,0.8505,1.20%,0.12%,1,0.12%,1,
673101,西部利得沪深300指数增强C,XBLDHS300ZSZQC,2021-11-01,2.0562,2.0562,-0.55,-2.16,-0.91,-1.30,-2.11,11.24,65.26,,-2.05,122.27,2018-12-27,1,10.0271,,0.00%,,,,
673100,西部利得沪深300指数增强A,XBLDHS300ZSZQA,2021-11-01,2.0744,2.1944,-0.55,-2.16,-0.87,-1.19,-1.91,11.69,66.67,114.21,-1.72,130.07,2017-03-21,1,10.4729,0.80%,0.08%,1,0.08%,1,
673090,西部利得个股精选股票A,XBLDGGJXGPA,2021-11-01,1.8246,1.9466,-0.35,-1.44,0.65,3.67,2.58,17.41,56,116.29,5.22,104.37,2017-01-23,1,16.3117,1.20%,0.12%,1,0.12%,1,
673083,西部利得祥运混合C,XBLDXYHHC,2021-11-01,1.0631,1.0631,-0.36,-0.99,-0.02,2.05,-0.85,1.07,6.28,5.92,0.11,6.31,2016-12-05,1,2.0735,,0.00%,,,,
673081,西部利得祥运混合A,XBLDXYHHA,2021-11-01,1.1476,1.2776,-0.35,-0.98,0.03,2.19,-0.60,1.62,7.39,12.72,0.57,29.17,2016-12-05,1,2.6285,0.80%,0.08%,1,0.08%,1,
673073,西部利得新动力混合C,XBLDXDLHHC,2021-11-01,1.7535,1.7535,-0.32,-0.35,0.21,0.23,-1.56,7.83,46.37,70.91,1.22,75.35,2016-11-17,1,7.9188,,0.00%,,,,
673071,西部利得新动力混合A,XBLDXDLHHA,2021-11-01,1.7773,1.9903,-0.31,-0.34,0.23,0.28,-1.45,8.05,46.96,71.94,1.39,115.58,2016-11-17,1,8.1333,1.20%,0.12%,1,0.12%,1,
673060,西部利得景瑞灵活配置混合A,XBLDJRLHPZHHA,2021-11-01,3.1650,3.26,-0.60,1.80,7.43,13,45.12,76.32,155.65,347.76,53.86,240.75,2016-08-25,1,62.2494,0.60%,0.06%,1,0.06%,1,240.75
673050,西部利得新盈混合,XBLDXYHH,2021-11-01,1.7830,1.7830,-0.06,-0.39,1.60,3.66,19.03,28.27,60.20,68.84,19.10,78.30,2016-01-22,1,24.6154,1.20%,0.12%,1,0.12%,1,75.49
673043,西部利得行业主题优选混合C,XBLDHYZTYXHHC,2021-11-01,1.27,1.7520,-0.39,-0.46,0.84,2.26,12.47,26.82,55.73,81.92,18.68,90.62,2016-05-25,1,23.7420,,0.00%,,,,82.26
673040,西部利得行业主题优选混合A,XBLDHYZTYXHHA,2021-11-01,1.9390,1.9390,-0.36,-0.46,0.88,2.32,12.54,26.98,55.99,82.58,18.81,93.90,2016-03-11,1,23.9617,1.20%,0.12%,1,0.12%,1,83.44
673030,西部利得多策略优选混合,XBLDDCLYXHH,2021-11-01,1.0410,1.5960,0,0,0.58,3.81,4.21,10.18,39.19,61.01,6.86,73.89,2015-07-27,1,7.9824,,0.00%,,,,71.15
673020,西部利得成长精选混合,XBLDCZJXHH,2021-11-01,1.9080,1.9080,0.79,0.63,3.30,7.98,10.87,29.18,72.98,90.61,17.63,90.80,2015-06-02,1,24.9335,,0.00%,,,,103.63
673010,西部利得新动向混合,XBLDXDXHH,2021-11-01,1.2640,1.7990,-1.10,-0.78,-0.08,-2.17,-4.68,-1.48,26.78,64.16,-6.85,97.70,2011-08-18,1,-2.4483,1.50%,0.15%,1,0.15%,1,30.98
671030,西部利得事件驱动股票,XBLDSJQDGP,2021-11-01,2.6208,2.6208,-1.67,-1.89,1,-2.76,22.36,57.05,96.82,160.10,30.58,162.08,2018-09-26,1,59.4802,1.50%,0.15%,1,0.15%,1,
671010,西部利得策略优选混合A,XBLDCLYXHHA,2021-11-01,1.2390,1.2390,-0.16,-5.99,-9.89,7.46,-4.91,4.56,36.60,61.96,-4.84,23.90,2011-01-25,1,7.8367,1.50%,0.15%,1,0.15%,1,44.41
660109,农银增强收益债券C,NYZQSYZQC,2021-11-01,1.7417,1.8127,0.05,0.23,0.60,0.58,1.59,4.88,14.01,18.60,2.92,85.07,2011-07-01,1,3.5224,0.00%,0.00%,,0.00%,0,21.18
660102,农银恒久增利债券C,NYHJZLZQC,2021-11-01,1.2620,1.6950,0.10,0.17,0.30,0.79,1.72,3.16,6.11,10.84,2.45,64.06,2010-10-25,1,3.0156,0.00%,0.00%,,0.00%,0,14.41
660016,农银汇理金聚高等级债券,NYHLJJGDJZQ,2021-11-01,1.0423,1.0423,0.10,0.20,0.16,0.59,1.89,3.75,,,2.96,4.23,2013-02-05,1,3.6804,0.80%,0.08%,1,0.08%,1,
660015,农银行业轮动混合,NYHYLDHH,2021-11-01,7.9132,8.0132,0.07,3.37,11.15,15.73,41.59,55.39,156.06,232.70,38.61,756.40,2012-11-14,1,38.8646,1.50%,0.15%,1,0.15%,1,193.79
660012,农银消费主题混合A,NYXFZTHHA,2021-11-01,4.5934,4.6734,-0.26,-0.38,2.05,-1.78,-13.05,0.76,83.56,143.06,-12.59,393.74,2012-04-24,1,4.4822,1.50%,0.15%,1,0.15%,1,88.52
660011,农银中证500指数,NYZZ500ZS,2021-11-01,1.7639,1.7639,0.50,-0.60,-0.70,3.80,8.90,14.42,38.97,59.61,10.34,76.39,2011-11-29,1,8.5336,1.50%,0.15%,1,0.15%,1,6.31
660010,农银策略精选混合,NYCLJXHH,2021-11-01,2.1801,2.1801,-0.20,2.37,5.57,0.91,-1.37,8.84,70.80,124.22,-3.24,118.01,2011-09-06,1,4.0831,1.50%,0.15%,1,0.15%,1,149.13
660009,农银增强收益债券A,NYZQSYZQA,2021-11-01,1.8048,1.8758,0.04,0.23,0.62,0.65,1.74,5.19,14.68,19.69,3.17,91.68,2011-07-01,1,3.8257,0.80%,0.08%,1,0.08%,1,23.10
660008,农银沪深300指数A,NYHS300ZSA,2021-11-01,1.7532,1.7532,-0.34,-1.66,0.57,1.93,-2.31,5.91,28.11,61.15,-4,75.32,2011-04-12,1,4.6589,1.20%,0.12%,1,0.12%,1,58.80
660006,农银大盘蓝筹混合,NYDPLCHH,2021-11-01,1.7237,1.7237,-0.63,-1.79,-0.81,-0.78,4.63,13.12,47.25,85.50,2.42,72.37,2010-09-01,1,11.8954,1.50%,0.15%,1,0.15%,1,79.37
660005,农银中小盘混合,NYZXPHH,2021-11-01,4.6583,5.0203,-0.64,2.09,5.05,8.53,10.74,27.19,110.95,184.35,11.56,447.95,2010-03-25,1,22.8914,1.50%,0.15%,1,0.15%,1,114.18
660004,农银策略价值混合,NYCLJZHH,2021-11-01,4.9349,4.9349,-0.53,1.09,5.63,9.05,17.83,35.69,127.07,199.90,19.01,393.49,2009-09-29,1,31.5773,1.50%,0.15%,1,0.15%,1,190.65
660003,农银平衡双利混合,NYPHSLHH,2021-11-01,2.7280,3.8047,-0.37,0.84,4.83,7.51,15.69,30.79,108.88,172.07,16.54,433.70,2009-04-08,1,27.1950,1.50%,0.15%,1,0.15%,1,167.51
660002,农银恒久增利债券A,NYHJZLZQA,2021-11-01,1.2904,1.8023,0.10,0.18,0.33,0.87,1.89,3.47,6.75,11.84,2.71,92.80,2008-12-23,1,3.3191,0.80%,0.08%,1,0.08%,1,16.18
660001,农银行业成长混合,NYHYCZHH,2021-11-01,4.0889,4.6889,-0.52,1.10,5.56,8.39,17.16,20.39,92.13,131.71,10.31,532.86,2008-08-04,1,16.0508,1.50%,0.15%,1,0.15%,1,79.53
650002,英大纯债债券C,YDCZZQC,2021-11-01,1.0789,1.4159,0.02,0.05,0.14,0.42,1.10,2.76,6.83,11.72,1.72,46.14,2013-04-24,1,2.8802,0.00%,0.00%,,0.00%,0,17.89
650001,英大纯债债券A,YDCZZQA,2021-11-01,1.0757,1.4777,0.03,0.06,0.18,0.49,1.25,3.07,7.48,12.74,1.97,53.72,2013-04-24,1,3.1835,0.80%,0.08%,1,0.08%,1,20
630109,华商稳定增利债券C,HSWDZLZQC,2021-11-01,1.7380,2.0580,0.29,-1.14,-3.01,-3.18,2.54,14.04,30.38,43.16,6.43,118.22,2011-03-15,1,14.6867,0.00%,0.00%,,0.00%,0,50.29
630107,华商稳健双利债券B,HSWJSLZQB,2021-11-01,1.5560,1.8420,0.06,0,-0.38,0.31,3.27,10.29,22.22,31.21,6.22,87.44,2010-08-09,1,9.2726,0.00%,0.00%,,0.00%,0,27.83
630103,华商收益增强债券B,HSSYZQZQB,2021-11-01,1.2380,1.7440,0.24,-0.72,-1.04,1.73,6.63,8.50,8.12,9.46,7.84,84.73,2009-01-23,1,9.5406,0.00%,0.00%,,0.00%,0,-6.57
630016,华商价值共享混合发起式,HSJZGXHHFQS,2021-11-01,4.8070,5.1670,-1.70,-0.25,8.44,1.24,28.67,50.12,126.21,234.28,27.57,506.91,2013-03-18,1,44.0705,1.50%,0.15%,1,0.15%,1,158.88
630015,华商大盘量化精选混合,HSDPLHJXHH,2021-11-01,3.0030,3.6830,0.13,1.35,9.92,5.78,33.70,51.90,127.16,161.36,32.23,340.82,2013-04-09,1,38.2716,1.50%,0.15%,1,0.15%,1,98.98
630011,华商主题精选混合,HSZTJXHH,2021-11-01,2.8580,3.7580,1.28,3.10,9.08,5.07,43.83,47.70,111.08,201.48,31.40,332.56,2012-05-31,1,30.1603,1.50%,0.15%,1,0.15%,1,54.24
630010,华商价值精选混合,HSJZJXHH,2021-11-01,2.2890,3.1990,-0.52,1.96,0.93,-9.92,16.91,29.03,85.19,133.10,13.20,281.52,2011-05-31,1,22.9797,1.50%,0.15%,1,0.15%,1,56.95
630009,华商稳定增利债券A,HSWDZLZQA,2021-11-01,1.8190,2.1490,0.28,-1.20,-3.04,-3.14,2.65,14.47,31.43,45.06,6.75,128.47,2011-03-15,1,15.2160,0.80%,0.08%,1,0.08%,1,53.54
630008,华商策略精选混合,HSCLJXHH,2021-11-01,1.8850,2.4150,0.32,-2.58,-1.26,0.27,16.36,43.02,77.16,133.80,18.93,199.73,2010-11-09,1,46.0426,1.50%,0.15%,1,0.15%,1,110.49
630007,华商稳健双利债券A,HSWJSLZQA,2021-11-01,1.5920,1.9270,0.06,0,-0.31,0.43,3.44,10.70,23.23,32.81,6.52,96.73,2010-08-09,1,9.7147,0.80%,0.08%,1,0.08%,1,30.48
630006,华商产业升级混合,HSCYSJHH,2021-11-01,2.2150,2.4450,-0.49,1.98,1.19,-9.70,14.35,31.22,85.20,147.21,14.18,178.11,2010-06-18,1,25.0000,1.50%,0.15%,1,0.15%,1,95.67
630005,华商动态阿尔法混合,HSDTAEFHH,2021-11-01,2.2580,2.6980,-0.92,0.27,8.30,2.40,17.36,25.93,92.01,122.89,15.03,214.27,2009-11-24,1,21.5247,1.50%,0.15%,1,0.15%,1,30.13
630003,华商收益增强债券A,HSSYZQZQA,2021-11-01,1.2910,1.8160,0.31,-0.69,-1,1.89,6.87,8.95,9.13,10.82,8.21,95.33,2009-01-23,1,10.0426,0.80%,0.08%,1,0.08%,1,-4.51
630002,华商盛世成长混合,HSSSCZHH,2021-11-01,4.4268,6.0818,0.22,-4.48,-3.48,-0.23,12.97,37.63,74.46,105.55,15.33,606.32,2008-09-23,1,44.0986,1.50%,0.15%,1,0.15%,1,65.13
630001,华商领先企业混合,HSLXQYHH,2021-11-01,1.0215,2.5255,-0.24,-0.22,5.27,5.89,21.48,18.68,28.63,71.04,9.74,173.30,2007-05-15,1,9.1329,1.50%,0.15%,1,0.15%,1,13.49
620009,金元顺安丰祥债券,JYSAFXZQ,2021-11-01,1.2291,1.4291,0.13,0.32,0.42,0.99,3.29,5.05,10.93,18.98,4.96,46.93,2013-02-05,1,4.6154,0.60%,0.06%,1,0.06%,1,17.37
620007,金元顺安优质精选混合A,JYSAYZJXHHA,2021-11-01,1.5949,1.7776,-0.12,-0.37,0.33,-7.60,-9.74,6.11,48.92,70.21,-6.07,79.19,2011-08-16,1,6.4632,1.50%,0.15%,1,0.15%,1,48.36
