代码,基金,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,成立日,,,,,,手续费,,
001226,中邮稳健添利灵活配置混合,ZYWJTLLHPZHH,2021-12-03,1.3860,1.5160,0.87,0.07,0.51,-14.44,-9.77,-8.76,14.58,23.84,-6.73,53.31,2015-05-05,1,7.5857,1.50%,0.15%,1,0.15%,1,31.82
001225,中邮趋势精选灵活配置混合,ZYQSJXLHPZHH,2021-12-03,0.99,0.99,0,0.41,1.23,2.38,27.91,47.32,104.55,118.54,29.58,-1,2015-05-27,1,47.2699,1.50%,0.15%,1,0.15%,1,35.25
001224,中邮新思路灵活配置混合,ZYXSLLHPZHH,2021-12-03,3.7790,3.7790,0.40,0.29,1.04,3.42,22.81,31.95,130.15,251.53,22.42,277.90,2015-11-11,1,27.3187,1.50%,0.15%,1,0.15%,1,242.61
001223,鹏华文化传媒娱乐股票,PHWHCMYLGP,2021-12-03,1.3930,1.3930,1.16,1.09,4.82,10.73,-0.21,-1.76,29.94,55.82,-3.67,39.30,2016-01-27,1,-8.5774,1.50%,0.15%,1,0.15%,1,24.71
001222,鹏华外延成长混合,PHWYCZHH,2021-12-03,2.4720,2.4720,0.86,1.98,6.19,13.08,-0.08,17.66,92.52,200.73,3.78,147.20,2015-05-19,1,7.9832,1.50%,0.15%,1,0.15%,1,214.10
001220,民生加银研究精选混合,MSJYYJJXHH,2021-12-03,2.0660,2.0660,0.29,0.68,5.89,9.54,22.83,42.48,138.57,219.81,23.94,106.60,2015-05-27,1,38.3225,1.50%,0.15%,1,0.15%,1,144.50
001219,上投摩根动态多因子混合,STMGDTDYZHH,2021-12-03,1.1509,1.1509,0.02,0.45,5.36,-0.09,4.07,4.66,53.25,74.11,2.16,15.09,2015-06-02,1,1.1807,1.50%,0.15%,1,0.15%,1,24.83
001218,国投瑞银精选收益混合,GTRYJXSYHH,2021-12-03,1.2570,1.2720,0.40,1.62,3.71,4.79,-0.77,3.31,87.73,123.69,4.58,27.28,2015-05-19,1,-7.4281,1.50%,0.15%,1,0.15%,1,78.51
001217,易方达新收益混合C,YFDXSYHHC,2021-12-03,3.77,4.0880,0.99,-0.05,1.67,2.09,-0.26,23.39,117.93,219.32,11.64,309.05,2015-04-17,1,28.6195,,0.00%,,,,266.86
001216,易方达新收益混合A,YFDXSYHHA,2021-12-03,3.87,4.1930,0.99,-0.05,1.70,2.14,-0.15,23.66,118.75,222.74,11.85,319.57,2015-04-17,1,28.8939,1.20%,0.12%,1,0.12%,1,272.29
001215,博时沪港深优质企业基金A,BSHGSYZQYJJA,2021-12-03,1.8320,1.8320,0.66,1.16,5.65,4.93,4.63,20.76,73.81,138.85,14.79,83.20,2015-05-14,1,21.6954,1.50%,0.15%,1,0.15%,1,145.58
001214,华泰柏瑞中证500ETF联接A,HTBRZZ500ETFLJA,2021-12-03,0.8991,0.8991,0.93,1.10,4.30,1.19,12.67,19.67,65.70,85.42,20.30,-10.09,2015-05-13,1,15.7315,1.00%,0.10%,1,0.10%,1,38.86
001213,华润元大稳健债券C,HRYDWJZQC,2021-12-03,1.0520,1.0720,-0.19,-0.28,0.67,-0.38,2.24,1.54,4.47,3.72,1.64,7.24,2015-10-16,1,0.4831,,0.00%,,,,6.10
001212,华润元大稳健债券A,HRYDWJZQA,2021-12-03,1.0670,1.0940,-0.09,-0.28,0.76,-0.28,2.40,2.50,5.12,4.77,2.01,9.55,2015-10-16,1,1.4437,0.80%,0.08%,1,0.08%,1,7.90
001210,天弘互联网混合,THHLWHH,2021-12-03,1.2290,1.2290,0.37,1.55,0.24,6.88,12.02,5.01,48.90,135.71,5.48,22.90,2015-05-29,1,1.4663,1.50%,0.15%,1,0.15%,1,105.07
001209,前海开源一带一路混合A,QHKYYDYLHHA,2021-12-03,1.5570,1.5570,0.78,0.71,-0.95,-6.49,-6.82,6.50,63.21,106.23,-8.25,55.70,2015-04-29,1,11.6819,1.50%,0.15%,1,0.15%,1,45.92
001208,诺安低碳经济股票A,NADTJJGPA,2021-12-03,2.2380,2.2380,0.58,0.31,7.34,8.06,14.42,22.97,86.50,124.47,27.30,123.80,2015-05-12,1,22.6604,1.50%,0.15%,1,0.15%,1,167.70
001204,东方红稳健精选混合C,DFHWJJXHHC,2021-12-03,1.6019,1.7149,0.31,0.36,0.30,0.62,2.15,4.53,20.22,36.39,4.04,72.40,2015-04-17,1,6.8331,,0.00%,,,,52.03
001203,东方红稳健精选混合A,DFHWJJXHHA,2021-12-03,1.6024,1.7144,0.32,0.38,0.34,0.75,2.42,5.06,21.41,38.26,4.53,72.41,2015-04-17,1,7.3662,1.50%,0.15%,1,0.15%,1,55.74
001202,东方红领先精选混合,DFHLXJXHH,2021-12-03,1.5650,1.6850,0.32,0.13,0.26,1.23,2.83,8.30,27.86,45.04,6.32,74.25,2015-04-17,1,10.2128,1.00%,1.00%,99,1.00%,99,58.41
001201,申万菱信安鑫回报混合A,SWLXAXHBHHA,2021-12-03,1.4750,1.5310,0.20,0.48,0.96,1.72,2.64,7.43,29.27,37.59,4.68,55.27,2015-04-28,1,6.9853,0.70%,0.07%,1,0.07%,1,44.17
001200,创金合信聚利债券C,CJHXJLZQC,2021-12-03,1.1761,1.1761,-0.04,0,0.70,1.41,0.67,1.47,4.73,15.64,1.69,17.61,2015-05-15,1,0.5002,,0.00%,,,,8.10
001199,创金合信聚利债券A,CJHXJLZQA,2021-12-03,1.2088,1.2088,-0.05,0.01,0.73,1.50,0.87,1.86,5.57,16.91,2.05,20.88,2015-05-15,1,0.8934,0.80%,0.08%,1,0.08%,1,10.39
001198,东方惠新灵活配置混合A,DFHXLHPZHHA,2021-12-03,1.1501,1.3803,0.26,-0.34,3.63,2.59,3.70,4.60,27.93,31.80,4.17,39.79,2015-04-21,1,2.4689,0.80%,0.08%,1,0.08%,1,29.28
001197,长盛转型升级主题灵活配置混合,CSZXSJZTLHPZHH,2021-12-03,1.6640,1.6640,0.60,0.79,4.92,5.92,7.56,21.02,90.83,113.61,10.64,66.40,2015-04-21,1,20.1952,1.50%,0.15%,1,0.15%,1,106.97
001196,东方鼎新灵活配置混合A,DFDXLHPZHHA,2021-12-03,1.6482,1.6482,0.37,0.51,1.24,2.15,2.25,6.91,26.11,59.11,4.93,64.82,2015-04-21,1,7.9588,0.80%,0.08%,1,0.08%,1,53.65
001195,工银农业产业股票,GYNYCYGP,2021-12-03,1.4330,1.4330,1.70,2.65,7.58,8.89,0,12.57,90.56,169.87,7.50,43.30,2015-05-26,1,7.1597,1.50%,0.15%,1,0.15%,1,154.08
001194,景顺长城稳健回报混合A,JSCCWJHBHHA,2021-12-03,1.4260,1.4910,0.21,0.35,1.06,2.15,3.01,7.23,21.65,29.45,6.16,49.26,2015-04-10,1,8.5149,1.00%,0.10%,1,0.10%,1,38.46
001193,中金消费升级,ZJXFSJ,2021-12-03,1.3788,1.3788,1.40,0.41,4.45,8.14,-16.23,-4.32,68.56,121.32,-13.50,37.88,2015-06-24,1,-0.6613,1.50%,0.15%,1,0.15%,1,52.52
001192,上投摩根整合驱动混合,STMGZHQDHH,2021-12-03,0.8967,0.8967,1.09,1.17,2.23,-5.23,-9.92,-2.80,44.63,79.34,-8.57,-10.33,2015-04-23,1,3.7246,1.50%,0.15%,1,0.15%,1,32.06
001191,鹏华弘润混合C,PHHRHHC,2021-12-03,1.5272,1.5272,0.25,0.30,1.25,0.95,9.99,12.34,25.15,35.22,11.18,52.72,2015-04-14,1,12.3845,1.50%,0.15%,1,0.15%,1,43.37
001190,鹏华弘润混合A,PHHRHHA,2021-12-03,1.5647,1.5647,0.25,0.31,1.28,1.02,10.19,12.71,25.95,36.48,11.53,56.47,2015-04-14,1,12.7610,1.50%,0.15%,1,0.15%,1,45.46
001189,广发聚宝混合A,GFJBHHA,2021-12-03,1.5179,1.5179,0.15,-0.13,0.66,0.63,1.44,4.91,23.71,29.85,3.82,51.79,2015-04-09,1,4.3071,1.50%,0.15%,1,0.15%,1,45.53
001188,鹏华改革红利股票,PHGGHLGP,2021-12-03,1.5970,1.5970,0.88,1.91,6.18,13.91,13.18,31.77,72.46,111.24,16.31,59.70,2015-04-28,1,18.1369,1.50%,0.15%,1,0.15%,1,93.81
001186,富国文体健康股票A,FGWTJKGPA,2021-12-03,2.43,2.43,0.70,-0.61,6.02,5.61,1.33,12.76,116.77,180.28,10.40,143,2015-05-06,1,7.1970,1.50%,0.15%,1,0.15%,1,203.37
001185,安信动态策略混合A,AXDTCLHHA,2021-12-03,1.5988,1.5988,0.85,1.55,3.21,1.82,4.21,4.80,22.85,29.63,6.25,59.88,2015-04-15,1,6.2983,1.00%,0.10%,1,0.10%,1,47.90
001184,易方达新常态灵活配置混合,YFDXCTLHPZHH,2021-12-03,0.7590,0.7590,1.07,0.93,3.27,6.60,-3.31,12.78,76.51,124.56,2.99,-24.10,2015-04-30,1,19.2488,1.50%,0.15%,1,0.15%,1,37.75
001183,南方利淘A,NFLTA,2021-12-03,1.5970,1.5970,0.19,0.31,1.01,1.20,2.18,7.61,27.15,38.63,5.62,59.70,2015-04-17,1,7.7551,1.20%,0.12%,1,0.12%,1,49.25
001182,易方达安心回馈混合,YFDAXHKHH,2021-12-03,2.6270,2.6270,-0.27,1.04,4.33,4.58,9.37,15.98,55.08,102.23,12.84,162.70,2015-05-29,1,11.1812,1.00%,0.10%,1,0.10%,1,135.18
001181,南方改革机遇,NFGGJY,2021-12-03,1.9540,1.9540,0.67,0.36,4.49,4.60,7.78,21.59,97.77,137.42,13.34,95.40,2015-05-19,1,18.7580,1.50%,0.15%,1,0.15%,1,97.77
001180,广发医药卫生联接A,GFYYWSLJA,2021-12-03,1.1844,1.1844,0.51,-1.60,2.14,2.68,-13.73,-2.90,43.88,60.47,-7.49,18.44,2015-05-06,1,-7.2201,1.20%,0.12%,1,0.12%,1,42.54
001179,德邦大健康灵活配置混合,DBDJKLHPZHH,2021-12-03,1.7230,1.9396,0.88,0.60,2.27,0.28,-2.05,0.79,56.95,99.42,0.44,103,2015-04-29,1,10.4086,1.50%,0.15%,1,0.15%,1,136.04
001178,前海开源再融资股票,QHKYZRZGP,2021-12-03,1.4360,2.0160,1.20,2.64,8.30,1.70,-6.27,-8.59,22.88,81.80,-8.18,114.82,2015-05-18,1,-9.9905,1.50%,0.15%,1,0.15%,1,85.67
001174,中欧瑾和灵活配置混合C,ZOJHLHPZHHC,2021-12-03,1.5840,1.5840,0.44,2,4.21,5.32,8.12,15.87,43.48,56.99,12.10,58.40,2015-04-13,1,12.2527,,0.00%,,,,43.48
001173,中欧瑾和灵活配置混合A,ZOJHLHPZHHA,2021-12-03,1.6420,1.6420,0.43,1.99,4.32,5.53,8.60,16.79,45.96,59.26,12.93,64.20,2015-04-13,1,13.1852,1.50%,0.15%,1,0.15%,1,47
001172,鹏华弘泽混合A,PHHZHHA,2021-12-03,1.5103,1.5103,0.13,0.03,0.41,1.55,4.27,9.15,25.11,35.30,6.95,51.03,2015-04-14,1,10.2994,1.50%,0.15%,1,0.15%,1,39.22
001171,工银养老产业股票A,GYYLCYGPA,2021-12-03,2.21,2.21,0.27,-1.43,5.34,5.54,-4.49,36.08,139.96,211.27,21.90,121,2015-04-28,1,30.7514,1.50%,0.15%,1,0.15%,1,221.22
001170,泰达宏利复兴混合,TDHLFXHH,2021-12-03,1.6080,1.6080,0.63,0,3.68,8.65,-11.70,-5.41,54.02,115.26,-14.10,60.80,2015-04-21,1,-5.6673,1.50%,0.15%,1,0.15%,1,106.68
001167,金鹰科技创新股票,JYKJCXGP,2021-12-03,1.5120,1.5120,1,0.53,12.58,7.08,30.12,52.57,133.69,186.91,35.61,51.20,2015-04-30,1,38.7526,1.50%,0.15%,1,0.15%,1,122.35
001166,建信环保产业股票,JXHBCYGP,2021-12-03,1.7990,1.7990,0.06,0.50,0.28,4.65,34.76,64.74,168.91,209.11,38.92,79.90,2015-04-22,1,61.5745,1.50%,0.15%,1,0.15%,1,123.48
001165,中欧琪和灵活配置混合C,ZOQHLHPZHHC,2021-12-03,1.2281,1.3620,0.06,0.09,0.57,0.80,2.26,6.86,15.75,20.86,5.12,38.59,2015-04-07,1,6.8164,,0.00%,,,,26.45
001164,中欧琪和灵活配置混合A,ZOQHLHPZHHA,2021-12-03,1.2481,1.4766,0.06,0.10,0.60,0.92,2.52,7.38,16.94,22.69,5.59,51.88,2015-04-07,1,7.3617,1.00%,0.10%,1,0.10%,1,35.37
001163,银华中国梦30股票,YHZGM30GP,2021-12-03,2.3750,2.3750,1.71,1.28,3.17,5.70,-4.08,8.35,98.25,179.74,-0.67,137.50,2015-04-29,1,8.7264,1.50%,0.15%,1,0.15%,1,168.67
001162,前海开源优势蓝筹股票A,QHKYYSLCGPA,2021-12-03,1.6310,1.6310,1.24,1.30,0.43,-0.91,-10.14,-6.53,39.88,81.83,-7.80,63.10,2015-04-28,1,4.0049,1.50%,0.15%,1,0.15%,1,66.43
001158,工银新材料新能源股票,GYXCLXNYGP,2021-12-03,1.8620,1.8620,0,0.05,1.80,1.20,25.30,55.69,164.11,236.10,34.34,86.20,2015-04-28,1,66.9111,1.50%,0.15%,1,0.15%,1,155.07
001157,国联安睿祺灵活配置混合,GLARQLHPZHH,2021-12-03,1.7125,1.7125,0.11,0.16,1.16,1.44,2.54,7.46,33.58,48.08,5.62,71.25,2015-04-08,1,8.4848,1.50%,0.15%,1,0.15%,1,61.10
001156,申万菱信新能源汽车混合,SWLXXNYQCHH,2021-12-03,3.0330,3.6230,-0.52,0.13,2.47,9.42,39.93,92.73,260.98,355.03,52.24,266.76,2015-05-07,1,85.6687,1.50%,0.15%,1,0.15%,1,297.35
001154,北信瑞丰平安中国,BXRFPAZG,2021-12-03,1.3570,1.3570,1.65,1.72,4.22,6.02,4.95,17.18,65.69,89,4.38,35.70,2015-05-05,1,19.1710,1.50%,0.15%,1,0.15%,1,20.94
001152,融通新区域新经济灵活配置混合,RTXQYXJJLHPZHH,2021-12-03,0.9980,0.9980,0.91,0.50,2.15,-3.76,-3.67,10.28,83.12,121.29,1.22,-0.20,2015-05-20,1,12.7946,1.50%,0.15%,1,0.15%,1,78.53
001150,融通互联网传媒灵活配置混合,RTHLWCMLHPZHH,2021-12-03,1.06,1.06,0.57,0.38,4.95,10.19,9.17,17.13,81.20,107.03,8.50,6,2015-04-16,1,10.7551,1.50%,0.15%,1,0.15%,1,71.80
001148,申万菱信多策略灵活配置混合A,SWLXDCLLHPZHHA,2021-12-03,1.5190,1.7220,0.20,0.60,1.33,2.29,2.91,6.82,47.76,50.99,5.19,84.03,2015-03-31,1,6.4861,0.70%,0.07%,1,0.07%,1,69.95
001144,大成互联网思维混合,DCHLWSWHH,2021-12-03,1.6450,1.6450,0.92,-0.66,2.88,2.88,-0.78,5.99,69.41,112.26,-1.20,64.50,2015-04-21,1,6.0788,1.20%,0.12%,1,0.12%,1,119.63
001143,华商量化进取混合,HSLHJQHH,2021-12-03,1.7980,1.7980,0.50,1.18,3.27,10.85,19.95,31.82,114.05,176.19,18.60,79.80,2015-04-09,1,24.5018,1.50%,0.15%,1,0.15%,1,154.31
001142,泰达宏利创盈混合B,TDHLCYHHB,2021-12-03,1.8980,1.8980,0.26,0.37,0.90,3.89,6.99,10.48,26.87,58.17,9.27,89.80,2015-03-30,1,11.0716,,0.00%,,,,76.89
001141,泰达宏利创盈混合A,TDHLCYHHA,2021-12-03,1.9550,1.9550,0.26,0.36,0.93,3.93,7.12,10.76,27.69,59.33,9.52,95.50,2015-03-30,1,11.3610,1.00%,0.10%,1,0.10%,1,79.69
001140,工银总回报灵活配置混合A,GYZHBLHPZHHA,2021-12-03,2.3610,2.3610,2.16,1.81,4.24,5.78,-0.63,29.16,122.95,175.50,11.95,136.10,2015-04-17,1,39.0692,1.50%,0.15%,1,0.15%,1,136.34
001139,华安新动力灵活配置混合,HAXDLLHPZHH,2021-12-03,1.3050,1.3050,0.54,0.77,0.23,2.27,0.62,2.59,9.66,15.69,2.03,30.50,2015-03-24,1,2.4545,1.50%,0.15%,1,0.15%,1,22.77
001135,益民品质升级混合,YMPZSJHH,2021-12-03,1.2120,1.2120,0.92,-0.08,3.41,4.21,-11.85,15.10,89.67,143.37,-3.04,21.20,2015-05-06,1,17.2345,1.50%,0.15%,1,0.15%,1,87.91
001133,广发中证全指可选消费联接A,GFZZQZKXXFLJA,2021-12-03,1.0073,1.0073,-0.09,-0.22,1.87,1.46,-2.18,-0.33,45.61,64.73,-0.87,0.73,2015-04-15,1,6.5677,1.20%,0.12%,1,0.12%,1,19.92
001128,宝盈新兴产业混合A,BYXXCYHHA,2021-12-03,1.2534,1.2534,0.42,0.67,8.45,4.26,37.13,49.04,104.14,161.67,36.83,25.34,2015-04-13,1,22.4808,1.50%,0.15%,1,0.15%,1,91.07
001127,中银宏观策略混合,ZYHGCLHH,2021-12-03,1.26,1.26,0.48,1.12,1.69,-7.76,15.17,21.27,85.02,113.20,8.62,26,2015-04-10,1,27.1066,1.50%,0.15%,1,0.15%,1,88.06
001126,上投摩根卓越制造股票,STMGZYZZGP,2021-12-03,2.0098,2.1393,0.32,1.72,4.77,5.81,15.85,35.83,150.37,295.39,17.15,117.07,2015-04-14,1,28.0496,1.50%,0.15%,1,0.15%,1,210.10
001125,博时互联网主题灵活配置混合,BSHLWZTLHPZHH,2021-12-03,1.6040,1.6040,0.82,1.71,7.36,8.67,16.40,32.45,98.76,186.43,18.46,60.40,2015-04-28,1,18.8465,1.50%,0.15%,1,0.15%,1,138.69
001123,鹏华弘利混合C,PHHLHHC,2021-12-03,1.4468,1.5276,0.56,0.77,2.01,2.02,6.03,9.24,24.41,36.15,7.09,55.19,2015-03-12,1,9.1176,1.50%,0.15%,1,0.15%,1,43.47
001122,鹏华弘利混合A,PHHLHHA,2021-12-03,1.4459,1.5537,0.56,0.77,2.04,2.10,6.19,9.57,25.16,37.38,7.39,58.84,2015-03-12,1,9.4483,1.50%,0.15%,1,0.15%,1,45.62
001121,东方睿鑫热点挖掘混合C,DFRXRDWJHHC,2021-12-03,1.4113,1.4113,0.78,1.08,9.28,6.25,24.96,54.93,146.43,174.04,50.43,41.13,2015-04-15,1,59.1795,,0.00%,,,,119.56
001120,东方睿鑫热点挖掘混合A,DFRXRDWJHHA,2021-12-03,1.5205,1.5205,0.79,1.10,9.36,6.46,25.46,56.19,150.41,184.79,51.55,52.05,2015-04-15,1,60.4575,1.20%,0.12%,1,0.12%,1,132.21
001118,华宝事件驱动混合,HBSJQDHH,2021-12-03,1.1290,1.1290,0.62,0.18,3.39,6.61,-0.70,10.04,62.68,91.03,1.62,12.90,2015-04-08,1,2.0657,1.50%,0.15%,1,0.15%,1,49.34
001116,广发聚安混合C,GFJAHHC,2021-12-03,1.3530,1.6030,0.15,0.22,0.97,0.30,1.27,4.88,22.23,28.75,3.84,68.81,2015-03-25,1,4.0467,,0.00%,,,,46
001115,广发聚安混合A,GFJAHHA,2021-12-03,1.3830,1.7970,0.14,0.22,1.02,0.44,1.47,5.33,23.03,30.28,4.22,96.67,2015-03-25,1,4.4343,1.20%,0.12%,1,0.12%,1,49.03
001113,南方大数据100A,NFDSJ100A,2021-12-03,1.2428,1.2428,0.79,-0.16,1.28,-1.75,19.35,29.39,100.32,106.41,23.81,24.28,2015-04-24,1,20.7001,1.20%,0.12%,1,0.12%,1,33.43
001112,东方红中国优势混合,DFHZGYSHH,2021-12-03,2.3460,2.3460,0.43,-1.43,-1.39,1.25,-12.33,-11.40,28.20,66.98,-13.78,134.60,2015-04-07,1,-0.4534,1.50%,0.15%,1,0.15%,1,123.22
001106,华商健康生活混合,HSJKSHHH,2021-12-03,1.7770,1.8270,0.11,0.40,0.85,5.15,17.53,35.44,106.39,156.05,18.15,84.59,2015-03-17,1,34.5525,1.50%,0.15%,1,0.15%,1,115.66
001105,信达澳银转型创新股票,XDAYZXCXGP,2021-12-03,1.2580,1.2580,1.37,1.29,9.58,-0.63,4.05,13.95,79.20,103.56,2.11,25.80,2015-04-15,1,10.8675,1.50%,0.15%,1,0.15%,1,90.03
001104,华安新丝路主题股票A,HAXSLZTGPA,2021-12-03,2.5370,2.6460,1.16,0.75,2.46,5.71,-12.67,13.85,92.25,194.01,-2.54,165.49,2015-04-09,1,13.2321,1.50%,0.15%,1,0.15%,1,187.02
001103,前海开源工业革命4.0混合,QHKYGYGM40HH,2021-12-03,2.1470,2.2720,0.14,-0.28,0.75,-0.09,0.09,1.90,33.35,98.80,-1.87,139.38,2015-03-27,1,5.3293,1.50%,0.15%,1,0.15%,1,132.41
001102,前海开源国家比较优势混合A,QHKYGJBJYSHHA,2021-12-03,3.5990,3.5990,0.47,0.70,6.07,3.24,-11.88,11.63,109.85,215.43,-6.79,259.90,2015-05-08,1,9.8623,1.50%,0.15%,1,0.15%,1,218.50
001097,华泰柏瑞积极优选股票,HTBRJJYXGP,2021-12-03,1.1820,1.1820,0.60,0.68,5.91,5.44,28.20,42.58,87.62,126.87,27.92,18.20,2015-03-26,1,23.1039,1.50%,0.15%,1,0.15%,1,90.34
001092,广发生物科技指数(QDII),GFSWKJZSQDII,2021-12-02,1.1740,1.1740,0.51,-2.25,-8.57,-14.99,-2.17,-1.34,6.73,15.55,-4.86,17.40,2015-03-30,1,5.8524,1.30%,0.13%,1,0.13%,1,38.61
001088,华宝国策导向混合,HBGCDXHH,2021-12-03,1.2670,1.2670,1.52,0.24,7.46,9.22,13.84,34.79,97.66,120.73,21.94,26.70,2015-05-08,1,27.6387,1.50%,0.15%,1,0.15%,1,59.17
001087,华富恒利债券C,HFHLZQC,2021-12-03,1.1890,1.21,0.25,0.85,2.24,1.97,4.94,6.45,13.99,18.92,6.26,21.18,2015-08-31,1,4.8094,,0.00%,,,,17.31
001086,华富恒利债券A,HFHLZQA,2021-12-03,1.2240,1.2680,0.25,0.82,2.34,2.09,5.25,6.90,17.34,23.02,6.71,27.20,2015-08-31,1,5.2258,0.80%,0.08%,1,0.08%,1,22.54
001076,易方达改革红利混合,YFDGGHLHH,2021-12-03,1.8160,1.8160,1.85,1.51,4.49,7.84,-15.10,-2.16,63.31,123.65,-13.89,81.60,2015-04-23,1,6.2757,1.50%,0.15%,1,0.15%,1,154.34
001075,宝盈转型动力混合,BYZXDLHH,2021-12-03,1.1280,1.1280,-0.88,1.81,3.68,1.62,17.62,21.03,62.30,99.29,12.35,12.80,2015-04-29,1,14.9727,1.50%,0.15%,1,0.15%,1,47.84
001074,华泰柏瑞量化驱动混合A,HTBRLHQDHHA,2021-12-03,1.5630,1.5630,0.73,0.98,2.30,-0.99,-0.41,4.70,44.19,74.95,3.24,56.30,2015-03-24,1,6.0627,1.50%,0.15%,1,0.15%,1,64.53
001072,华安智能装备主题股票A,HAZNZBZTGPA,2021-12-03,2.7380,2.7910,0.07,-0.51,8.09,8.05,28.54,43.95,127.22,234.72,35.08,187.74,2015-04-24,1,29.1935,1.50%,0.15%,1,0.15%,1,192.42
001071,华安媒体互联网混合A,HAMTHLWHHA,2021-12-03,3.1410,3.1410,1.13,-0.48,3.53,5.33,10.91,26.20,68.87,194.38,31.53,214.10,2015-05-15,1,28.9688,1.50%,0.15%,1,0.15%,1,172.42
001070,建信信息产业股票,JXXXCYGP,2021-12-03,3.5530,3.5530,0.82,2.42,7.31,3.65,32.72,55.77,150.21,265.91,38.52,255.30,2015-03-24,1,47.4545,1.50%,0.15%,1,0.15%,1,207.35
001069,华泰柏瑞消费成长混合,HTBRXFCZHH,2021-12-03,3.1170,3.1170,1.43,2.16,4,1.96,6.97,29.87,119.35,245.18,14.93,211.70,2015-05-20,1,26.6986,1.50%,0.15%,1,0.15%,1,164.60
001068,华融新锐灵活配置混合,HRXRLHPZHH,2021-12-03,1.1510,1.1510,0.44,0.70,1.50,3.14,-0.60,-4.56,15.68,33.53,-4.40,15.10,2015-04-15,1,-3.7479,1.20%,0.12%,1,0.12%,1,26.62
001067,鹏华弘盛混合A,PHHSHHA,2021-12-03,1.5430,1.5430,0.34,0.53,1.37,1.39,1.19,5.21,18.93,30.71,4.33,54.30,2015-02-25,1,5.7545,1.50%,0.15%,1,0.15%,1,38.31
001064,广发中证环保ETF联接A,GFZZHBETFLJA,2021-12-03,1.3552,1.3552,0.39,0.19,0.61,8.06,41.23,71.67,147.57,160.12,49.35,35.52,2015-03-25,1,66.6367,1.20%,0.12%,1,0.12%,1,72.51
001063,华夏收益债券(QDII)C,HXSYZQQDIIC,2021-12-02,1.2330,1.4280,0,-1.12,1.82,-4.71,-1.52,-0.64,-6.09,4.09,-1.67,45.40,2012-12-07,1,0.8936,0.00%,0.00%,,0.00%,0,8.97
001061,华夏收益债券(QDII)A,HXSYZQQDIIA,2021-12-02,1.2740,1.4760,0,-1.16,1.76,-4.64,-1.32,-0.23,-5.42,5.30,-1.32,50.67,2012-12-07,1,1.2628,0.80%,0.08%,1,0.08%,1,11.12
001060,前海开源高端装备制造混合,QHKYGDZBZZHH,2021-12-03,2.2410,2.2410,0.22,1.13,7.28,5.66,13.35,19.71,47.43,94.36,17.89,124.10,2015-03-27,1,6.4914,1.50%,0.15%,1,0.15%,1,115.07
001058,华夏理财30天债券B,HXLC30TZQB,2021-12-03,1.0268,1.0268,0,0.04,0.19,0.50,1.12,,,,2.18,2.68,2012-10-24,1,,0.00%,0.00%,,0.00%,0,
001057,华夏理财30天债券A,HXLC30TZQA,2021-12-03,1.0245,1.0245,0,0.03,0.17,0.44,1,,,,1.95,2.45,2012-10-24,1,,0.00%,0.00%,,0.00%,0,
001056,北信瑞丰健康生活,BXRFJKSH,2021-12-03,1.98,1.98,0.66,2.06,4.60,11.17,43.06,54.69,119.03,159.50,45.16,98,2015-03-27,1,38.0686,1.50%,0.15%,1,0.15%,1,99.40
001054,工银新金融股票A,GYXJRGPA,2021-12-03,3.5120,3.5120,1.33,2.27,2.75,7.33,14.96,48.81,182.77,286.36,31.44,251.20,2015-03-19,1,59.0735,1.50%,0.15%,1,0.15%,1,248.07
001053,南方创新经济,NFCXJJ,2021-12-03,2.7430,2.7430,0.66,0.40,2.35,-1.68,-6.64,7.74,90.88,154.69,-4.99,174.30,2015-03-24,1,7.8958,1.50%,0.15%,1,0.15%,1,177.07
001052,华夏中证500ETF联接A,HXZZ500ETFLJA,2021-12-03,0.8229,0.8229,0.94,1.06,3.86,0.30,9.95,14.85,50.16,64.91,15.54,-17.71,2015-05-05,1,10.9556,1.20%,0.12%,1,0.12%,1,19.96
001051,华夏上证50ETF联接A,HXSZ50ETFLJA,2021-12-03,1.1290,1.1290,0.89,0.99,1.14,1.37,-8.65,-7.74,13.24,31.59,-10.05,12.90,2015-03-17,1,-1.5617,1.20%,0.12%,1,0.12%,1,40.95
001050,汇添富成长多因子量化策略股票,HTFCZDYZLHCLGP,2021-12-03,1.9760,1.9760,0.92,1.23,4.94,-0.55,8.04,17.69,74.56,112.47,17.06,97.60,2015-02-16,1,13.0157,1.50%,0.15%,1,0.15%,1,66.05
001048,富国新兴产业股票,FGXXCYGP,2021-12-03,2.1720,2.1720,0.23,-0.09,6.89,6.21,6.89,27.54,76.30,116.98,12.31,117.20,2015-03-12,1,21.0006,1.50%,0.15%,1,0.15%,1,100.18
001047,光大国企改革股票,GDGQGGGP,2021-12-03,1.9840,1.9840,0.20,3.01,3.71,13.37,0.81,1.59,60,104.12,-4.75,98.40,2015-03-25,1,-5.0978,1.50%,0.15%,1,0.15%,1,104.54
001045,华夏可转债增强债券A,HXKZZZQZQA,2021-12-03,1.7310,1.7310,0.70,1.82,4.47,0.87,5.48,18.08,67.73,93.19,9.49,73.10,2016-09-27,1,18.6197,0.80%,0.08%,1,0.08%,1,72.58
